week,vendor,snap_total,dufb_total,wdfm_total,reported_sales
7_5_2025,Shar's Plants & Jewelry,0,0,0,105
7_5_2025,Southern Sisters Soaps,0,0,0,236
7_5_2025,Super Blooms Flower Farm,0,0,30,330
7_5_2025,Tasty Amy's,0,0,0,364
7_5_2025,TLC Farms,0,0,0,200
7_5_2025,Tres Manos Coffee,0,0,16,315
7_5_2025,TruJamaica,0,0,0,285
7_5_2025,Waco Downtown Farmers Market,0,0,0,169
7_5_2025,Yallatizers,0,0,10,1100
7_5_2025,Yield Here Farms,0,0,0,112
8_16_2025,Alili Bold Accessories,0,0,0,160
8_16_2025,Ary Land & Cattle,0,0,0,310
8_16_2025,ATX Jerky,5,0,0,978
8_16_2025,Audrey's Pawstries,0,0,0,250
8_16_2025,Bird Song Lavender,0,0,0,328
8_16_2025,Bonnet Farm,20,53,10,1100
8_16_2025,Bud's Lemonade,0,0,10,865
8_16_2025,Brazos Valley Cheese,15,0,0,1800
8_16_2025,Broken Grain Baking Co.,33,0,0,2100
8_16_2025,C323 Woodworking,0,0,0,550
8_16_2025,Cha Community,0,0,0,867
8_16_2025,Chapultepec Farm,0,0,0,469
8_16_2025,Chef Flaco's Salsa,0,0,0,700
8_16_2025,Churros la Catrina,19,0,0,920
8_16_2025,Copperhead Creek Jewelry,0,0,0,485
8_16_2025,Don't Eat Beads,0,0,0,299
8_16_2025,Dresden Specialty Meats,0,0,0,830
8_16_2025,Foundations Farm,10,0,0,384
8_16_2025,Fruits of Life,0,0,0,215
8_16_2025,Hay Ewe Ranch LLC,0,0,0,70
8_16_2025,Heritage Coffee,0,0,11,613
8_16_2025,Heritage Food Crafters,0,0,0,744
8_16_2025,Honeymoon Farm,10,8,10,307
8_16_2025,Hutto Soap & Candle Co,0,0,0,350
8_16_2025,Katharos Baking Co,0,0,0,800
8_16_2025,Kurbside Coffee,0,0,0,519
8_16_2025,La Frescura,0,0,0,510
8_16_2025,Lightsey Farms,0,56,0,770
8_16_2025,Luna Clean Food Cafe,8,0,0,744
8_16_2025,Mama D's Pickles and Jams,21,0,91,350
8_16_2025,Mike's Makes,0,0,10,704
8_16_2025,Muchos Tacos,0,0,0,2000
8_16_2025,No Label Mushrooms,0,15,0,700
8_16_2025,Passion Gardens,0,0,0,200
8_16_2025,Peach is Good,17,53,0,1738
8_16_2025,Purpose,0,0,0,966
8_16_2025,Quesadilla Factory,0,0,0,1100
8_16_2025,Remedy Design Shop,0,0,0,1100
8_16_2025,Rocky Gutter Homestead,18,0,0,820
8_16_2025,Round Rock Honey,0,0,0,350
8_16_2025,Shar's Plants & Jewelry,0,0,30,270
8_16_2025,Sison Tacos,0,0,0,700
8_16_2025,Southern Sisters Soaps,0,0,0,615
8_16_2025,TLC Farms,0,0,0,1000
8_16_2025,Tres Manos Coffee,0,0,10,506
8_16_2025,TruJamaica,0,0,0,432
8_16_2025,Violette Bakery,0,0,0,400
8_16_2025,Waco Downtown Farmers Market,0,0,0,319
8_16_2025,Whiskey Hill Turnings,0,0,0,590
8_16_2025,Yallatizers,0,0,0,1900
8_16_2025,Yield Here Farms,9,14,0,160
8_23_2025,Around the World Bakery,0,0,0,155
8_23_2025,Ary Land & Cattle,0,0,0,325
8_23_2025,ATX Jerky,17,0,0,1041
8_23_2025,Audrey's Pawstries,0,0,3,290
8_23_2025,Bird Song Lavender,0,0,0,0
8_23_2025,Bonnet Farm,0,46,4,1100
8_23_2025,Bud's Lemonade,0,0,0,1251
8_23_2025,Brazos Valley Cheese,20,0,0,2421
8_23_2025,Broken Grain Baking Co.,26,0,0,2100
8_23_2025,Cha Community,0,0,0,768
8_23_2025,Chapultepec Farm,0,0,0,412
8_23_2025,Chef Flaco's Salsa,10,0,0,700
8_23_2025,Clay by Denae,0,0,0,1127
8_23_2025,Designs with Jamie,0,0,5,533
8_23_2025,Don't Eat Beads,0,0,0,493
8_23_2025,Dresden Specialty Meats,0,0,0,1050
8_23_2025,Foundations Farm,0,0,0,267
8_23_2025,Fruits of Life,0,0,0,586
8_23_2025,Hay Ewe Ranch LLC,0,21,0,105
8_23_2025,Heritage Food Crafters,0,0,0,786
8_23_2025,Hutto Soap & Candle Co,0,0,0,242
8_23_2025,Iron Bridge Coffee,17,0,0,421
8_23_2025,Katharos Baking Co,0,0,0,1000
8_23_2025,Kurbside Coffee,0,0,0,607
8_23_2025,La Frescura,10,0,10,520
8_23_2025,L'Atelier Fromager,0,0,0,480
8_23_2025,Le MONADE,0,0,0,428
8_23_2025,Lightsey Farms,0,16,0,815
8_23_2025,Lil Mo's Tamales,0,0,0,230
8_23_2025,Luna Clean Food Cafe,36,0,0,992
8_23_2025,Mama D's Pickles and Jams,21,0,171,500
8_23_2025,Mike's Makes,27,0,10,820
8_23_2025,Muchos Tacos,0,0,0,2051
8_23_2025,the New Plate,0,0,0,395
8_23_2025,No Label Mushrooms,3,0,0,700
8_23_2025,Ohana Freeze Dried Market,0,0,0,602
8_23_2025,Peach is Good,0,0,0,2372
8_23_2025,Pink Cheeks Studio,0,0,0,374
8_23_2025,Purpose,0,0,0,438
8_23_2025,Quesadilla Factory,0,0,25,1375
8_23_2025,Remedy Design Shop,0,0,0,1000
8_23_2025,Rocky Gutter Homestead,0,0,30,975
8_23_2025,Round Rock Honey,7,0,0,280
8_23_2025,Shar's Plants & Jewelry,0,0,0,219
8_23_2025,Sison Tacos,0,0,5,800
8_23_2025,Southern Sisters Soaps,0,0,0,413
8_23_2025,Super Blooms Flower Farm,0,0,0,684
8_23_2025,Tasty Amy's,0,0,0,397
8_23_2025,TLC Farms,0,0,0,600
8_23_2025,Tres Manos Coffee,0,0,0,588
8_23_2025,TruJamaica,0,0,5,375
8_23_2025,Violette Bakery,20,0,0,370
8_23_2025,Whitestone Pastures,15,0,0,1006
8_23_2025,Yallatizers,18,0,0,1500
8_23_2025,Yield Here Farms,0,0,0,124
8_2_2025,Alili Bold Accessories,0,0,0,360
8_2_2025,Around the World Bakery,5,0,0,355
8_2_2025,ATX Jerky,20,0,0,675
8_2_2025,Audrey's Pawstries,0,0,0,250
8_2_2025,Bird Song Lavender,0,0,0,310
8_2_2025,Bonnet Farm,8,41,5,1600
8_2_2025,Bud's Lemonade,0,0,30,775
8_2_2025,Brazos Valley Cheese,0,0,0,1925
8_2_2025,Broken Grain Baking Co.,33,0,0,2201
8_2_2025,C323 Woodworking,0,0,0,500
8_2_2025,Chapultepec Farm,15,0,0,423
8_2_2025,Chef Flaco's Salsa,0,0,0,650
8_2_2025,Churros la Catrina,10,0,0,900
8_2_2025,Copperhead Creek Jewelry,0,0,0,295
8_2_2025,Don't Eat Beads,0,0,0,343
8_2_2025,Dresden Specialty Meats,19,0,0,650
8_2_2025,Foundations Farm,8,0,0,335
8_2_2025,Fruits of Life,0,0,0,384
8_2_2025,Hay Ewe Ranch LLC,0,0,0,74
8_2_2025,Heritage Coffee,0,0,5,741
8_2_2025,Heritage Food Crafters,0,0,0,587
8_2_2025,Honeymoon Farm,18,18,0,335
8_2_2025,Hutto Soap & Candle Co,0,0,0,199
8_2_2025,Katharos Baking Co,19,0,0,800
8_2_2025,Kurbside Coffee,0,0,0,629
8_2_2025,La Frescura,0,0,0,638
8_2_2025,L'Atelier Fromager,0,0,0,116
8_2_2025,Lightsey Farms,8,28,50,825
8_2_2025,Luna Clean Food Cafe,12,0,0,615
8_2_2025,Mama D's Pickles and Jams,0,0,166,300
8_2_2025,Mike's Makes,6,0,0,476
8_2_2025,Muchos Tacos,0,0,0,1837
8_2_2025,No Label Mushrooms,4,12,0,870
8_2_2025,Ohana Freeze Dried Market,0,0,0,436
8_2_2025,Passion Gardens,0,0,0,250
8_2_2025,Peach is Good,8,26,20,1737
8_2_2025,Purpose,0,0,0,582
8_2_2025,Quesadilla Factory,0,0,0,1100
8_2_2025,Remedy Design Shop,0,0,0,650
8_2_2025,Rocky Gutter Homestead,50,0,0,770
8_2_2025,Round Rock Honey,0,0,0,550
8_2_2025,Shar's Plants & Jewelry,0,0,0,224
8_2_2025,Sison Tacos,0,0,30,800
8_2_2025,Southern Sisters Soaps,0,0,0,499
8_2_2025,Tasty Amy's,0,0,0,432
8_2_2025,TLC Farms,0,0,0,600
8_2_2025,Tres Manos Coffee,0,0,0,504
8_2_2025,TruJamaica,0,0,5,333
8_2_2025,Waco Downtown Farmers Market,0,0,11,442
8_2_2025,Yallatizers,0,0,20,1800
8_2_2025,Yield Here Farms,0,8,10,76
8_30_2025,Around the World Bakery,0,0,5,343
8_30_2025,Ary Land & Cattle,0,0,0,405
8_30_2025,ATX Jerky,12,0,0,1571
8_30_2025,Audrey's Pawstries,0,0,0,400
8_30_2025,Bonnet Farm,10,8,40,900
8_30_2025,Bud's Lemonade,0,0,0,904
8_30_2025,Brazos Valley Cheese,0,0,0,1900
8_30_2025,Broken Grain Baking Co.,6,0,0,2100
8_30_2025,C323 Woodworking,0,0,0,500
8_30_2025,Cha Community,0,0,0,955
8_30_2025,Chapultepec Farm,0,0,0,735
8_30_2025,Chef Flaco's Salsa,0,0,5,800
8_30_2025,Churros la Catrina,9,0,0,700
8_30_2025,Clay by Denae,0,0,0,1393
8_30_2025,Don't Eat Beads,0,0,0,436
8_30_2025,Dresden Specialty Meats,0,0,0,1100
8_30_2025,Foundations Farm,0,0,0,351
8_30_2025,Fruits of Life,0,0,0,768
8_30_2025,Hay Ewe Ranch LLC,0,0,10,92
8_30_2025,Heritage Coffee,0,0,0,1144
8_30_2025,Heritage Food Crafters,0,0,0,1125
8_30_2025,Hutto Soap & Candle Co,0,0,0,426
8_30_2025,Iron Bridge Coffee,0,0,0,470
8_30_2025,Katharos Baking Co,0,0,0,1000
8_30_2025,Knots with Sofia,0,0,0,207
8_30_2025,Kurbside Coffee,0,0,0,904
8_30_2025,La Frescura,0,0,8,650
8_30_2025,L'Atelier Fromager,0,0,0,331
8_30_2025,Le MONADE,0,0,0,412
8_30_2025,Lightsey Farms,0,18,42,650
8_30_2025,Luna Clean Food Cafe,0,0,0,910
8_30_2025,Mike's Makes,0,0,0,525
8_30_2025,Muchos Tacos,0,0,20,2004
8_30_2025,No Label Mushrooms,0,0,0,820
8_30_2025,Ohana Freeze Dried Market,10,0,0,633
8_30_2025,Passion Gardens,0,16,0,300
8_30_2025,Peach is Good,2,56,0,3290
8_30_2025,Purpose,0,0,0,630
8_30_2025,Quesadilla Factory,0,0,0,1054
8_30_2025,Rancho Martinez Kitchen,0,0,0,874
8_30_2025,Remedy Design Shop,0,0,0,1100
8_30_2025,Rocky Gutter Homestead,8,0,20,975
8_30_2025,Round Rock Honey,0,0,0,320
8_30_2025,Shar's Plants & Jewelry,0,0,0,350
8_30_2025,Southern Sisters Soaps,0,0,0,463
8_30_2025,TLC Farms,0,0,0,500
8_30_2025,TruJamaica,0,0,0,259
8_30_2025,Yallatizers,0,0,0,1700
8_30_2025,Yield Here Farms,0,16,5,108
8_9_2025,Alili Bold Accessories,0,0,0,280
8_9_2025,Around the World Bakery,5,0,0,341
8_9_2025,ATX Jerky,12,0,0,1636
8_9_2025,Audrey's Pawstries,0,0,0,325
8_9_2025,Bonnet Farm,7,13,40,1300
8_9_2025,Bud's Lemonade,0,0,13,691
8_9_2025,Brazos Valley Cheese,0,0,0,1818
8_9_2025,Broken Grain Baking Co.,42,0,0,2200
8_9_2025,C323 Woodworking,0,0,0,700
8_9_2025,Cha Community,0,0,20,800
8_9_2025,Chapultepec Farm,180,0,0,1160
8_9_2025,Chef Flaco's Salsa,0,0,0,700
8_9_2025,Don't Eat Beads,0,0,0,343
8_9_2025,Dresden Specialty Meats,20,0,0,920
8_9_2025,Foundations Farm,8,0,10,254
8_9_2025,Frenchie Daddy French Toast,0,0,0,394
8_9_2025,Fruits of Life,0,0,0,291
8_9_2025,Hay Ewe Ranch LLC,0,0,0,150
8_9_2025,Heritage Coffee,0,0,0,715
8_9_2025,Iron Bridge Coffee,0,0,0,475
8_9_2025,Katharos Baking Co,3,0,30,700
8_9_2025,Kurbside Coffee,0,0,0,549
8_9_2025,La Frescura,0,0,10,750
8_9_2025,L'Atelier Fromager,0,0,0,299
8_9_2025,Lightsey Farms,30,76,40,1000
8_9_2025,Luna Clean Food Cafe,24,0,0,912
8_9_2025,Macabre Maven,0,0,0,168
8_9_2025,Mike's Makes,5,0,0,533
8_9_2025,the New Plate,0,0,8,443
8_9_2025,No Label Mushrooms,2,22,0,780
8_9_2025,Ohana Freeze Dried Market,12,0,0,360
8_9_2025,Passion Gardens,11,17,0,300
8_9_2025,Peach is Good,7,51,10,1610
8_9_2025,Purpose,0,0,0,837
8_9_2025,Quesadilla Factory,0,0,0,1153
8_9_2025,Rancho Martinez Kitchen,6,0,0,816
8_9_2025,Remedy Design Shop,0,0,50,850
8_9_2025,Rocky Gutter Homestead,0,0,0,780
8_9_2025,Round Rock Honey,0,0,0,550
8_9_2025,Shar's Plants & Jewelry,20,0,0,201
8_9_2025,Sison Tacos,0,0,0,801
8_9_2025,Southern Sisters Soaps,0,0,0,824
8_9_2025,Sweet & Sourdough,0,0,0,221
8_9_2025,TLC Farms,0,0,10,800
8_9_2025,Tres Manos Coffee,0,0,0,462
8_9_2025,TruJamaica,0,0,0,234
8_9_2025,Waco Downtown Farmers Market,0,0,0,531
8_9_2025,Whitestone Pastures,50,0,0,377
8_9_2025,Yallatizers,0,0,0,1500
8_9_2025,Yield Here Farms,0,0,0,180
9_10_2025,Ary Land & Cattle,0,0,0,85
9_10_2025,Armstrong's Bayou Cafe,0,0,15,833
9_10_2025,From The Vault,0,0,0,400
9_10_2025,Barking Mutt Bakery,0,0,0,74
9_10_2025,Cha Community,0,0,2,571
9_10_2025,Churros la Catrina,0,0,0,585
9_10_2025,Clay by Denae,0,0,0,292
9_10_2025,Copperhead Creek Jewelry,0,0,0,100
9_10_2025,Don't Eat Beads,0,0,0,45
9_10_2025,Dresden Specialty Meats,0,0,0,230
9_10_2025,Gen8tikz,0,0,0,90
9_10_2025,Honeymoon Farm,6,3,5,121
9_10_2025,La Frescura,0,0,11,450
9_10_2025,L'Atelier Fromager,0,0,0,80
9_10_2025,Le's Kitchen,0,0,30,800
9_10_2025,Lorenny Bakes,0,0,0,93
9_10_2025,Luna Clean Food Cafe,0,0,0,438
9_10_2025,Mike's Makes,0,0,0,158
9_10_2025,Purpose,0,0,0,129
9_10_2025,Quesadilla Factory,0,0,0,750
9_10_2025,Remedy Design Shop,0,0,0,220
9_10_2025,Rocky Gutter Homestead,0,0,0,355
9_10_2025,Saving Face Farm,0,17,0,66
9_10_2025,Shar's Plants & Jewelry,0,0,0,170
9_10_2025,Small House Sourdough,24,0,0,195
9_13_2025,Alili Bold Accessories,0,0,0,280
9_13_2025,Ary Land & Cattle,0,0,0,235
9_13_2025,ATX Jerky,0,0,0,1032
9_13_2025,Audrey's Pawstries,0,0,0,425
9_13_2025,Bird Song Lavender,0,0,0,485
9_13_2025,Bud's Lemonade,0,0,5,1344
9_13_2025,Brazos Valley Cheese,0,0,0,2270
9_13_2025,Broken Grain Baking Co.,10,0,0,1600
9_13_2025,C323 Woodworking,0,0,0,500
9_13_2025,Cha Community,0,0,0,960
9_13_2025,Chapultepec Farm,0,0,0,433
9_13_2025,Chef Flaco's Salsa,0,0,0,800
9_13_2025,Churros la Catrina,20,0,0,1175
9_13_2025,Clay by Denae,0,0,0,926
9_13_2025,Copperhead Creek Jewelry,0,0,0,450
9_13_2025,Don't Eat Beads,0,0,0,191
9_13_2025,Dresden Specialty Meats,0,0,0,800
9_13_2025,Foundations Farm,12,0,15,347
9_13_2025,Fruits of Life,0,0,0,632
9_13_2025,Heritage Coffee,0,0,0,764
9_13_2025,Heritage Food Crafters,0,0,0,1121
9_13_2025,Hutto Soap & Candle Co,0,0,0,300
9_13_2025,Iron Bridge Coffee,0,0,0,480
9_13_2025,Kalbas Farms,0,5,0,390
9_13_2025,Katharos Baking Co,0,0,0,1400
9_13_2025,Kurbside Coffee,0,0,0,446
9_13_2025,La Frescura,0,0,0,0
9_13_2025,L'Atelier Fromager,0,0,0,260
9_13_2025,Le's Kitchen,0,0,15,426
9_13_2025,Le MONADE,0,0,0,536
9_13_2025,Luna Clean Food Cafe,8,0,0,844
9_13_2025,Mama D's Pickles and Jams,35,0,76,250
9_13_2025,Mike's Makes,0,0,0,660
9_13_2025,Muchos Tacos,0,0,0,2201
9_13_2025,No Label Mushrooms,0,5,0,800
9_13_2025,Norma's Florals,0,0,0,454
9_13_2025,Ohana Freeze Dried Market,0,0,0,515
9_13_2025,Passion Gardens,28,19,0,200
9_13_2025,Peach is Good,41,102,0,2600
9_13_2025,Pink Cheeks Studio,0,0,0,520
9_13_2025,Purpose,0,0,0,571
9_13_2025,Quesadilla Factory,0,0,0,1420
9_13_2025,Rancho Martinez Kitchen,0,0,0,873
9_13_2025,Remedy Design Shop,0,0,0,1200
9_13_2025,Rocky Gutter Homestead,10,0,0,790
9_13_2025,Round Rock Honey,0,0,0,300
9_13_2025,Shar's Plants & Jewelry,0,0,0,220
9_13_2025,Small House Sourdough,11,0,0,256
9_13_2025,Southern Sisters Soaps,0,0,0,487
9_13_2025,Teresita's Birria,0,0,0,393
9_13_2025,TLC Farms,0,0,0,600
9_13_2025,Tres Manos Coffee,0,0,0,334
9_13_2025,TruJamaica,0,0,0,314
9_13_2025,Valley Mills Vineyards,0,0,0,403
9_13_2025,Violette Bakery,13,0,0,800
9_13_2025,Yallatizers,0,0,0,1700
9_17_2025,Armstrong's Bayou Cafe,0,0,15,440
9_17_2025,Ary Land & Cattle,0,0,0,160
9_17_2025,Barking Mutt Bakery,0,0,0,102
9_17_2025,Bud's Lemonade,0,0,5,359
9_17_2025,Bridge Troll Customs,0,0,0,50
9_17_2025,Cha Community,0,0,0,750
9_17_2025,Churros la Catrina,0,0,10,400
9_17_2025,Copperhead Creek Jewelry,0,0,0,220
9_17_2025,Don't Eat Beads,0,0,0,105
9_17_2025,Dresden Specialty Meats,0,0,0,130
9_17_2025,Gen8tikz,0,0,0,63
9_17_2025,Honeymoon Farm,0,9,0,155
9_17_2025,La Frescura,0,0,3,250
9_17_2025,L'Atelier Fromager,7,0,0,94
9_17_2025,Lorenny Bakes,0,0,0,150
9_17_2025,Luna Clean Food Cafe,8,0,0,172
9_17_2025,Mike's Makes,0,0,0,163
9_17_2025,National Women in Agriculture,0,7,0,14
9_17_2025,Passion Gardens,0,0,0,55
9_17_2025,Purpose,0,0,0,240
9_17_2025,Quesadilla Factory,0,0,30,750
9_17_2025,Remedy Design Shop,0,0,0,150
9_17_2025,Rocky Gutter Homestead,0,0,0,295
9_17_2025,Shar's Plants & Jewelry,0,0,0,157
9_17_2025,Small House Sourdough,30,0,0,251
9_17_2025,ZZ's Cookies,0,0,0,55
9_20_2025,Alili Bold Accessories,0,0,0,400
9_20_2025,Around the World Bakery,0,0,0,251
9_20_2025,Ary Land & Cattle,0,0,0,380
9_20_2025,ATX Jerky,0,0,0,1332
9_20_2025,Audrey's Pawstries,0,0,0,200
9_20_2025,Bud's Lemonade,0,0,5,1480
9_20_2025,Brazos Valley Cheese,0,0,0,2100
9_20_2025,Broken Grain Baking Co.,17,0,0,2200
9_20_2025,C323 Woodworking,0,0,0,600
9_20_2025,Cha Community,0,0,0,1184
9_20_2025,Chapultepec Farm,10,0,8,619
9_20_2025,Chef Flaco's Salsa,10,0,0,580
9_20_2025,Clay by Denae,0,0,0,1051
9_20_2025,Copperhead Creek Jewelry,0,0,0,400
9_20_2025,Designs with Jamie,0,0,5,862
9_20_2025,Don't Eat Beads,0,0,0,332
9_20_2025,Dresden Specialty Meats,27,0,0,750
9_20_2025,Foundations Farm,0,0,0,298
9_20_2025,Fruits of Life,0,0,0,477
9_20_2025,Hay Ewe Ranch LLC,0,6,0,101
9_20_2025,Heritage Coffee,0,0,10,1061
9_20_2025,Heritage Food Crafters,0,0,0,1020
9_20_2025,Iron Bridge Coffee,0,0,0,543
9_20_2025,Kalbas Farms,0,0,0,472
9_20_2025,Katharos Baking Co,7,0,0,1350
9_20_2025,Knots with Sofia,0,0,0,80
9_20_2025,Kurbside Coffee,0,0,0,456
9_20_2025,La Frescura,0,0,8,600
9_20_2025,L'Atelier Fromager,0,0,0,534
9_20_2025,Le's Kitchen,0,0,20,496
9_20_2025,Le MONADE,0,0,0,549
9_20_2025,Luna Clean Food Cafe,0,0,0,890
9_20_2025,Macabre Maven,0,0,0,212
9_20_2025,Mama D's Pickles and Jams,0,0,158,300
9_20_2025,Mike's Makes,0,0,0,400
9_20_2025,Muchos Tacos,0,0,15,2672
9_20_2025,the New Plate,8,0,0,396
9_20_2025,Newton's Luxe Pantry,0,0,0,642
9_20_2025,No Label Mushrooms,0,15,0,750
9_20_2025,Norma's Florals,0,0,0,258
9_20_2025,Ohana Freeze Dried Market,0,0,0,612
9_20_2025,Passion Gardens,0,0,0,300
9_20_2025,Pink Cheeks Studio,0,0,0,1400
9_20_2025,Purpose,0,0,0,738
9_20_2025,Quesadilla Factory,0,0,25,1320
9_20_2025,Rancho Martinez Kitchen,0,0,0,882
9_20_2025,Remedy Design Shop,0,0,0,800
9_20_2025,Rocky Gutter Homestead,10,0,26,950
9_20_2025,Round Rock Honey,0,0,0,300
9_20_2025,Shar's Plants & Jewelry,0,0,0,271
9_20_2025,Sison Tacos,0,0,0,900
9_20_2025,Small House Sourdough,0,0,0,630
9_20_2025,Southern Sisters Soaps,0,0,0,839
9_20_2025,The Spoonery,0,0,0,500
9_20_2025,Super Blooms Flower Farm,0,0,0,790
9_20_2025,Sweet & Sourdough,10,0,0,528
9_20_2025,Tasty Amy's,0,0,25,670
9_20_2025,Teresita's Birria,0,0,0,0
9_20_2025,Tres Manos Coffee,0,0,0,531
9_20_2025,TruJamaica,0,0,0,278
9_20_2025,Urban Reap,0,0,0,244
9_20_2025,Valley Mills Vineyards,0,0,0,641
9_20_2025,Violette Bakery,0,0,0,630
9_20_2025,Whiskey Hill Turnings,0,0,0,1115
9_20_2025,Whitestone Pastures,0,0,0,670
9_20_2025,Yallatizers,8,0,0,1800
9_20_2025,Yield Here Farms,0,0,0,100
9_20_2025,Zandartistry,0,0,10,340
9_24_2025,Armstrong's Bayou Cafe,0,0,0,284
9_24_2025,Ary Land & Cattle,20,0,0,180
9_24_2025,From The Vault,0,0,0,300
9_24_2025,Barking Mutt Bakery,0,0,0,40
9_24_2025,Bud's Lemonade,0,0,5,177
9_24_2025,Cha Community,0,0,0,320
9_24_2025,Churros la Catrina,12,0,0,322
9_24_2025,Copperhead Creek Jewelry,0,0,0,40
9_24_2025,Don't Eat Beads,0,0,0,79
9_24_2025,Dresden Specialty Meats,0,0,0,75
9_24_2025,Gen8tikz,0,0,0,8
9_24_2025,Honeymoon Farm,14,0,0,84
9_24_2025,La Frescura,0,0,0,150
9_24_2025,L'Atelier Fromager,3,0,0,158
9_24_2025,Le's Kitchen,0,0,20,624
9_24_2025,Lorenny Bakes,0,0,0,65
9_24_2025,Luna Clean Food Cafe,8,0,0,128
9_24_2025,Mike's Makes,0,0,5,115
9_24_2025,Purpose,0,0,0,102
9_24_2025,Quesadilla Factory,0,0,10,400
9_24_2025,Remedy Design Shop,0,0,0,150
9_24_2025,Rocky Gutter Homestead,0,0,0,320
9_27_2025,Alili Bold Accessories,0,0,0,375
9_27_2025,Around the World Bakery,0,0,0,297
9_27_2025,ATX Jerky,27,0,0,1795
9_27_2025,Audrey's Pawstries,0,0,0,450
9_27_2025,Bud's Lemonade,0,0,5,1782
9_27_2025,Brazos Valley Cheese,0,0,0,2172
9_27_2025,Broken Grain Baking Co.,23,0,0,2500
9_27_2025,C323 Woodworking,0,0,0,600
9_27_2025,Cha Community,0,0,65,1445
9_27_2025,Chapultepec Farm,0,0,0,873
9_27_2025,Chef Flaco's Salsa,0,0,0,800
9_27_2025,Churros la Catrina,0,0,0,1058
9_27_2025,Clay by Denae,0,0,0,1138
9_27_2025,Copperhead Creek Jewelry,0,0,0,715
9_27_2025,Don't Eat Beads,0,0,10,498
9_27_2025,Dresden Specialty Meats,38,0,0,1305
9_27_2025,Elisa Morse,0,0,0,515
9_27_2025,Emily Martinka Pottery,0,0,15,1565
9_27_2025,Foundations Farm,8,0,15,335
9_27_2025,Fruits of Life,0,0,0,650
9_27_2025,Handmade Waco,0,0,0,764
9_27_2025,Hay Ewe Ranch LLC,0,0,0,85
9_27_2025,Heritage Coffee,0,0,55,935
9_27_2025,Heritage Food Crafters,0,0,5,864
9_27_2025,Hutto Soap & Candle Co,0,0,0,392
9_27_2025,Iron Bridge Coffee,0,0,0,429
9_27_2025,Kalbas Farms,0,28,0,597
9_27_2025,Katharos Baking Co,26,0,0,1450
9_27_2025,Knots with Sofia,0,0,0,222
9_27_2025,Kurbside Coffee,0,0,0,598
9_27_2025,La Frescura,0,0,0,500
9_27_2025,L'Atelier Fromager,0,0,0,563
9_27_2025,Le's Kitchen,0,0,10,319
9_27_2025,Le MONADE,0,0,0,472
9_27_2025,Little Threads by Emily,0,0,0,434
9_27_2025,Luna Clean Food Cafe,16,0,10,1196
9_27_2025,Mike's Makes,21,0,0,679
9_27_2025,Muchos Tacos,0,0,0,2760
9_27_2025,No Label Mushrooms,2,10,0,1100
9_27_2025,Norma's Florals,0,0,0,413
9_27_2025,Ohana Freeze Dried Market,0,0,0,777
9_27_2025,Passion Gardens,0,0,0,250
9_27_2025,Purpose,0,0,0,688
9_27_2025,Quesadilla Factory,0,0,30,1735
9_27_2025,Rancho Martinez Kitchen,0,0,0,907
9_27_2025,Remedy Design Shop,0,0,0,850
9_27_2025,Rocky Gutter Homestead,16,0,0,1230
9_27_2025,Round Rock Honey,0,0,0,450
9_27_2025,Shar's Plants & Jewelry,0,0,0,193
9_27_2025,Sison Tacos,0,0,0,800
9_27_2025,Southern Sisters Soaps,0,0,0,598
9_27_2025,Sweet & Sourdough,0,0,0,587
9_27_2025,Symphony Candle Co.,0,0,0,620
9_27_2025,Teresita's Birria,0,0,0,275
9_27_2025,TLC Farms,0,0,20,1000
9_27_2025,Tres Manos Coffee,0,0,28,561
9_27_2025,TruJamaica,0,0,0,271
9_27_2025,Valley Mills Vineyards,0,0,0,363
9_27_2025,Violette Bakery,0,0,5,740
9_27_2025,Whitestone Pastures,0,0,0,640
9_27_2025,Yallatizers,8,0,10,2000
9_27_2025,Yield Here Farms,0,0,0,100
9_3_2025,2Pickled,0,0,0,125
9_3_2025,Armstrong's Bayou Cafe,0,0,0,1325
9_3_2025,Ary Land & Cattle,0,0,0,125
9_3_2025,From The Vault,0,0,0,350
9_3_2025,Barking Mutt Bakery,0,0,0,89
9_3_2025,Bud's Lemonade,0,0,0,548
9_3_2025,Cha Community,0,0,0,550
9_3_2025,Chef Flaco's Salsa,9,0,0,142
9_3_2025,Churros la Catrina,9,0,5,600
9_3_2025,Copperhead Creek Jewelry,0,0,0,40
9_3_2025,Don't Eat Beads,0,0,0,79
9_3_2025,Dresden Specialty Meats,0,0,10,300
9_3_2025,Gen8tikz,0,0,0,215
9_3_2025,Honeymoon Farm,0,0,0,116
9_3_2025,La Frescura,0,0,5,250
9_3_2025,L'Atelier Fromager,10,0,0,134
9_3_2025,Le's Kitchen,0,0,10,750
9_3_2025,Le MONADE,0,0,0,260
9_3_2025,Lorenny Bakes,0,0,5,133
9_3_2025,Luna Clean Food Cafe,0,0,0,190
9_3_2025,Mike's Makes,0,0,0,205
9_3_2025,National Women in Agriculture,0,14,0,48
9_3_2025,Passion Gardens,0,0,0,30
9_3_2025,Purpose,0,0,0,53
9_3_2025,Remedy Design Shop,0,0,0,380
9_3_2025,Rocky Gutter Homestead,0,0,0,320
9_3_2025,Saving Face Farm,0,8,0,92
9_3_2025,Shar's Plants & Jewelry,0,0,0,110
9_3_2025,Small House Sourdough,0,0,0,200
